ID,Name,Class,Type,CD,Region,Parent,Slug,Lat,Lng,CoordSrc,Pop2021,Pop2016,Dwellings2021,LandKm2,PopSrc,DistWinnipegKM,DistBrandonKM,Score,Gate,DeferReason
MB-UNP-heaman,"Heaman",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,heaman,55.91167,-101.28861,CGN,,,,,"",724,680,22,DEFER,"no grounded population"
MB-UNP-heming-lake,"Heming Lake",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,heming-lake,54.87611,-101.13917,CGN,,,,,"",617,565,22,DEFER,"no grounded population"
MB-UNP-herb-lake,"Herb Lake",COMMUNITY,"Community",21,Northern Manitoba,,herb-lake,54.77861,-99.77833,CGN,,,,,"",572,548,22,DEFER,"no grounded population"
MB-UNP-herb-lake-landing,"Herb Lake Landing",COMMUNITY,"Northern Community",21,Northern Manitoba,,herb-lake-landing,54.65694,-99.78889,CGN,,,,,"",559,535,22,DEFER,"no grounded population"
MB-UNP-herchmer,"Herchmer",COMMUNITY,"Community",23,Northern Manitoba,,herchmer,57.37028,-94.16944,CGN,,,,,"",854,918,22,DEFER,"no grounded population"
MB-UNP-herriot,"Herriot",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,herriot,56.36472,-101.26000,CGN,,,,,"",770,730,22,DEFER,"no grounded population"
MB-UNP-highrock,"Highrock",COMMUNITY,"Community",23,Northern Manitoba,,highrock,55.81778,-100.39639,CGN,,,,,"",694,664,22,DEFER,"no grounded population"
MB-UNP-hockin,"Hockin",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,hockin,55.27639,-97.83056,CGN,,,,,"",600,620,22,DEFER,"no grounded population"
MB-UNP-hone,"Hone",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,hone,56.21639,-101.31111,CGN,,,,,"",756,714,22,DEFER,"no grounded population"
MB-UNP-hughes-lake,"Hughes Lake",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,hughes-lake,56.80278,-100.56056,CGN,,,,,"",801,774,22,DEFER,"no grounded population"
MB-UNP-jacam,"Jacam",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,jacam,56.44694,-94.38083,CGN,,,,,"",751,822,22,DEFER,"no grounded population"
MB-UNP-jenpeg,"Jenpeg",COMMUNITY,"Community",22,Northern Manitoba,,jenpeg,54.52583,-98.03639,CGN,,,,,"",519,536,22,DEFER,"no grounded population"
MB-UNP-jetait,"Jetait",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,jetait,56.05639,-101.30472,CGN,,,,,"",739,696,22,DEFER,"no grounded population"
MB-UNP-kakapawanis,"Kakapawanis",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,kakapawanis,57.11528,-99.50694,CGN,,,,,"",818,809,22,DEFER,"no grounded population"
MB-UNP-kapeeseewinik,"Kapeeseewinik",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,kapeeseewinik,54.55194,-95.96917,CGN,,,,,"",524,589,22,DEFER,"no grounded population"
MB-UNP-kapuskaypachik,"Kapuskaypachik",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,kapuskaypachik,58.15417,-101.32167,CGN,,,,,"",958,928,22,DEFER,"no grounded population"
MB-UNP-kellett,"Kellett",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,kellett,57.44750,-94.19778,CGN,,,,,"",862,925,22,DEFER,"no grounded population"
MB-UNP-kettle-rapids,"Kettle Rapids",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,kettle-rapids,56.40972,-94.53028,CGN,,,,,"",745,814,22,DEFER,"no grounded population"
MB-UNP-kischiayamweekemow,"Kischiayamweekemow",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,kischiayamweekemow,58.16583,-93.96722,CGN,,,,,"",942,1003,22,DEFER,"no grounded population"
MB-UNP-kitchisakik,"Kitchisakik",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,kitchisakik,54.66500,-93.32833,CGN,,,,,"",590,699,22,DEFER,"no grounded population"
MB-UNP-kosapachekaywinasinne,"Kosapachekaywinasinne",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,kosapachekaywinasinne,56.33000,-100.82222,CGN,,,,,"",756,723,22,DEFER,"no grounded population"
MB-UNP-kosapechekanesik,"Kosapechekanesik",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,kosapechekanesik,56.40056,-101.73444,CGN,,,,,"",785,738,22,DEFER,"no grounded population"
MB-UNP-la-perouse,"La Pérouse",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,la-perouse,55.22639,-97.96639,CGN,,,,,"",595,613,22,DEFER,"no grounded population"
MB-UNP-lac-brochet,"Lac Brochet",COMMUNITY,"Community",23,Northern Manitoba,,lac-brochet,58.62000,-101.48389,CGN,,,,,"",1010,980,22,DEFER,"no grounded population"
MB-UNP-lamprey,"Lamprey",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,lamprey,58.31722,-94.15583,CGN,,,,,"",956,1014,22,DEFER,"no grounded population"
MB-UNP-laurie-river,"Laurie River",COMMUNITY,"Community",23,Northern Manitoba,,laurie-river,56.22556,-101.00694,CGN,,,,,"",750,713,22,DEFER,"no grounded population"
MB-UNP-lawledge,"Lawledge",COMMUNITY,"Community",23,Northern Manitoba,,lawledge,56.94528,-94.11694,CGN,,,,,"",809,878,22,DEFER,"no grounded population"
MB-UNP-le-pensie,"Le Pensie",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,le-pensie,58.45667,-101.16250,CGN,,,,,"",987,960,22,DEFER,"no grounded population"
MB-UNP-leven,"Leven",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,leven,55.38083,-97.54222,CGN,,,,,"",611,636,22,DEFER,"no grounded population"
MB-UNP-limestone,"Limestone",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,limestone,56.52444,-94.12917,CGN,,,,,"",764,837,22,DEFER,"no grounded population"
MB-UNP-long-spruce,"Long Spruce",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,long-spruce,56.38861,-94.36944,CGN,,,,,"",745,816,22,DEFER,"no grounded population"
MB-UNP-luke,"Luke",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,luke,56.29583,-94.85472,CGN,,,,,"",728,793,22,DEFER,"no grounded population"
MB-UNP-lyddal,"Lyddal",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,lyddal,55.02944,-98.41472,CGN,,,,,"",577,585,22,DEFER,"no grounded population"
MB-UNP-m-clintock,"M'Clintock",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,m-clintock,57.80167,-94.21361,CGN,,,,,"",900,960,22,DEFER,"no grounded population"
MB-UNP-manibridge,"Manibridge",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,manibridge,54.73361,-98.87333,CGN,,,,,"",551,548,22,DEFER,"no grounded population"
MB-UNP-matago,"Matago",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,matago,55.57389,-97.18806,CGN,,,,,"",631,663,22,DEFER,"no grounded population"
MB-UNP-matawak,"Matawak",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,matawak,54.58306,-93.40056,CGN,,,,,"",580,690,22,DEFER,"no grounded population"
MB-UNP-mccafferty-landing,"McCafferty Landing",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,mccafferty-landing,54.84028,-99.72917,CGN,,,,,"",577,555,22,DEFER,"no grounded population"
MB-UNP-mcveigh,"McVeigh",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,mcveigh,56.70528,-101.23083,CGN,,,,,"",804,767,22,DEFER,"no grounded population"
MB-UNP-medard,"Medard",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,medard,54.96472,-98.53333,CGN,,,,,"",572,577,22,DEFER,"no grounded population"
MB-UNP-millwater,"Millwater",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,millwater,54.59250,-101.61444,CGN,,,,,"",604,540,22,DEFER,"no grounded population"
MB-UNP-mistuhekasookun,"Mistuhekasookun",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,mistuhekasookun,56.66667,-96.08333,CGN,,,,,"",756,800,22,DEFER,"no grounded population"
MB-UNP-moak-lake,"Moak Lake",COMMUNITY,"Community",22,Northern Manitoba,,moak-lake,55.92250,-97.59472,CGN,,,,,"",671,694,22,DEFER,"no grounded population"
MB-UNP-munk,"Munk",COMMUNITY,"Community",22,Northern Manitoba,,munk,55.97889,-95.99278,CGN,,,,,"",681,731,22,DEFER,"no grounded population"
MB-UNP-nelson-house,"Nelson House",COMMUNITY,"Northern Community",22,Northern Manitoba,,nelson-house,55.78333,-98.88833,CGN,,,,,"",665,664,22,DEFER,"no grounded population"
MB-UNP-nonsuch,"Nonsuch",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,nonsuch,56.12639,-95.37722,CGN,,,,,"",703,762,22,DEFER,"no grounded population"
MB-UNP-north-knife-lake,"North Knife Lake",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,north-knife-lake,58.22417,-97.08056,CGN,,,,,"",926,950,22,DEFER,"no grounded population"
MB-UNP-north-river,"North River",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,north-river,58.88250,-94.68667,CGN,,,,,"",1012,1060,22,DEFER,"no grounded population"
MB-UNP-notigi,"Notigi",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,notigi,55.86861,-99.32306,CGN,,,,,"",680,671,22,DEFER,"no grounded population"
MB-UNP-nunalla,"Nunalla",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,nunalla,59.92389,-94.82778,CGN,,,,,"",1125,1166,22,DEFER,"no grounded population"
MB-UNP-o-day,"O'Day",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,o-day,57.57750,-94.20389,CGN,,,,,"",876,938,22,DEFER,"no grounded population"
MB-UNP-odhill,"Odhill",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,odhill,55.10750,-98.22500,CGN,,,,,"",584,596,22,DEFER,"no grounded population"
MB-UNP-omineeseenowenik,"Omineeseenowenik",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,omineeseenowenik,54.14972,-93.50028,CGN,,,,,"",534,650,22,DEFER,"no grounded population"
MB-UNP-optic-lake,"Optic Lake",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,optic-lake,54.75806,-101.24056,CGN,,,,,"",608,553,22,DEFER,"no grounded population"
MB-UNP-osborne-lake,"Osborne Lake",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,osborne-lake,54.96083,-99.73083,CGN,,,,,"",590,569,22,DEFER,"no grounded population"
MB-UNP-paint-lake,"Paint Lake",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,paint-lake,55.50778,-98.00194,CGN,,,,,"",627,643,22,DEFER,"no grounded population"
MB-UNP-pakitahokansik,"Pakitahokansik",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,pakitahokansik,54.80778,-95.46444,CGN,,,,,"",558,630,22,DEFER,"no grounded population"
MB-UNP-parlee,"Parlee",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,parlee,55.67306,-97.68361,CGN,,,,,"",644,665,22,DEFER,"no grounded population"
MB-UNP-paterson,"Paterson",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,paterson,54.42639,-99.99528,CGN,,,,,"",540,509,22,DEFER,"no grounded population"
MB-UNP-pawistik,"Pawistik",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,pawistik,55.70667,-101.22139,CGN,,,,,"",702,657,22,DEFER,"no grounded population"
MB-UNP-payuk-lake,"Payuk Lake",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,payuk-lake,54.65056,-101.49500,CGN,,,,,"",606,544,22,DEFER,"no grounded population"
MB-UNP-pikwitonei,"Pikwitonei",COMMUNITY,"Northern Community",22,Northern Manitoba,,pikwitonei,55.58778,-97.15556,CGN,,,,,"",633,665,22,DEFER,"no grounded population"
MB-UNP-piponshewanik,"Piponshewanik",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,piponshewanik,54.10194,-93.47528,CGN,,,,,"",531,648,22,DEFER,"no grounded population"
MB-UNP-pipun,"Pipun",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,pipun,54.83861,-98.75361,CGN,,,,,"",560,561,22,DEFER,"no grounded population"
MB-UNP-pit-siding,"Pit Siding",COMMUNITY,"Community",22,Northern Manitoba,,pit-siding,55.90944,-96.31750,CGN,,,,,"",671,716,22,DEFER,"no grounded population"
MB-UNP-ponton,"Ponton",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,ponton,54.64333,-99.15889,CGN,,,,,"",546,536,22,DEFER,"no grounded population"
MB-UNP-port-nelson,"Port Nelson",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,port-nelson,57.05472,-92.59833,CGN,,,,,"",850,936,22,DEFER,"no grounded population"
MB-UNP-prayer-river,"Prayer River",COMMUNITY,"Community",23,Northern Manitoba,,prayer-river,55.91111,-100.42917,CGN,,,,,"",704,675,22,DEFER,"no grounded population"
MB-UNP-pukatawagan,"Pukatawagan",COMMUNITY,"Community",23,Northern Manitoba,,pukatawagan,55.74222,-101.31583,CGN,,,,,"",708,662,22,DEFER,"no grounded population"
MB-UNP-rafter,"Rafter",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,rafter,55.62028,-101.14500,CGN,,,,,"",691,647,22,DEFER,"no grounded population"
MB-UNP-red-sucker-lake,"Red Sucker Lake",COMMUNITY,"Northern Community",22,Northern Manitoba,,red-sucker-lake,54.16000,-93.56722,CGN,,,,,"",533,648,22,DEFER,"no grounded population"
MB-UNP-roblaytin,"Roblaytin",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,roblaytin,54.74611,-100.95639,CGN,,,,,"",598,549,22,DEFER,"no grounded population"
MB-UNP-ruddock,"Ruddock",COMMUNITY,"Community",23,Northern Manitoba,,ruddock,55.26667,-100.94083,CGN,,,,,"",650,606,22,DEFER,"no grounded population"
MB-UNP-ruttan-mine,"Ruttan Mine",COMMUNITY,"Community",23,Northern Manitoba,,ruttan-mine,56.48028,-99.64889,CGN,,,,,"",751,738,22,DEFER,"no grounded population"
MB-UNP-sakitaw,"Sakitaw",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,sakitaw,55.65417,-97.20944,CGN,,,,,"",640,671,22,DEFER,"no grounded population"
MB-UNP-sapochi,"Sapochi",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,sapochi,55.84972,-98.17556,CGN,,,,,"",666,678,22,DEFER,"no grounded population"
MB-UNP-sawbill,"Sawbill",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,sawbill,57.63667,-101.72389,CGN,,,,,"",912,874,22,DEFER,"no grounded population"
MB-UNP-schist-lake,"Schist Lake",COMMUNITY,"Community",21,Northern Manitoba,,schist-lake,54.66361,-101.79833,CGN,,,,,"",617,550,22,DEFER,"no grounded population"
MB-UNP-setting-lake,"Setting Lake",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,setting-lake,55.06972,-98.49611,CGN,,,,,"",583,589,22,DEFER,"no grounded population"
MB-UNP-shamattawa,"Shamattawa",COMMUNITY,"Community",23,Northern Manitoba,,shamattawa,55.85306,-92.08639,CGN,,,,,"",744,850,22,DEFER,"no grounded population"
MB-UNP-sherridon,"Sherridon",COMMUNITY,"Northern Community",21,Northern Manitoba,,sherridon,55.12389,-101.08667,CGN,,,,,"",640,592,22,DEFER,"no grounded population"
MB-UNP-sherritt-junction,"Sherritt Junction",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,sherritt-junction,54.61222,-101.39778,CGN,,,,,"",599,539,22,DEFER,"no grounded population"
MB-UNP-silcox,"Silcox",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,silcox,57.19722,-94.16861,CGN,,,,,"",835,901,22,DEFER,"no grounded population"
MB-UNP-simonhouse,"Simonhouse",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,simonhouse,54.44000,-101.38278,CGN,,,,,"",582,520,22,DEFER,"no grounded population"
MB-UNP-sipiwesk,"Sipiwesk",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,sipiwesk,55.45556,-97.40722,CGN,,,,,"",619,647,22,DEFER,"no grounded population"
MB-UNP-south-knife-lake,"South Knife Lake",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,south-knife-lake,58.22056,-96.35167,CGN,,,,,"",927,960,22,DEFER,"no grounded population"
MB-UNP-split-lake,"Split Lake",COMMUNITY,"Community",22,Northern Manitoba,,split-lake,56.24528,-96.09389,CGN,,,,,"",710,756,22,DEFER,"no grounded population"
MB-UNP-stall-lake,"Stall Lake",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,stall-lake,54.85639,-99.94000,CGN,,,,,"",583,557,22,DEFER,"no grounded population"
MB-UNP-stitt,"Stitt",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,stitt,55.83944,-96.57639,CGN,,,,,"",662,703,22,DEFER,"no grounded population"
MB-UNP-sundance,"Sundance",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,sundance,56.53417,-94.07222,CGN,,,,,"",766,840,22,DEFER,"no grounded population"
MB-UNP-tadoule-lake,"Tadoule Lake",COMMUNITY,"Community",23,Northern Manitoba,,tadoule-lake,58.71194,-98.48028,CGN,,,,,"",984,990,22,DEFER,"no grounded population"
MB-UNP-takipy,"Takipy",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,takipy,55.41361,-100.95944,CGN,,,,,"",665,623,22,DEFER,"no grounded population"
MB-UNP-the-elbow,"The Elbow",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,the-elbow,54.41083,-97.68111,CGN,,,,,"",503,530,22,DEFER,"no grounded population"
MB-UNP-thibaudeau,"Thibaudeau",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,thibaudeau,57.07389,-94.14472,CGN,,,,,"",822,890,22,DEFER,"no grounded population"
MB-UNP-thicket-portage,"Thicket Portage",COMMUNITY,"Northern Community",22,Northern Manitoba,,thicket-portage,55.31806,-97.68694,CGN,,,,,"",604,627,22,DEFER,"no grounded population"
MB-UNP-thompson-junction,"Thompson Junction",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,thompson-junction,55.45972,-97.39833,CGN,,,,,"",619,647,22,DEFER,"no grounded population"
MB-UNP-threehouse,"Threehouse",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,threehouse,54.86000,-99.99278,CGN,,,,,"",585,557,22,DEFER,"no grounded population"
MB-UNP-tidal,"Tidal",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,tidal,58.66306,-94.12028,CGN,,,,,"",994,1050,22,DEFER,"no grounded population"
MB-UNP-turnbull,"Turnbull",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,turnbull,54.56611,-99.47694,CGN,,,,,"",543,526,22,DEFER,"no grounded population"
MB-UNP-tyrrell,"Tyrrell",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,tyrrell,54.60417,-99.29583,CGN,,,,,"",544,531,22,DEFER,"no grounded population"
MB-UNP-venables,"Venables",COMMUNITY,"Unincorporated Community",21,Northern Manitoba,,venables,54.76194,-100.24583,CGN,,,,,"",581,547,22,DEFER,"no grounded population"
MB-UNP-wapawsik,"Wapawsik",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,wapawsik,56.05750,-98.68167,CGN,,,,,"",693,696,22,DEFER,"no grounded population"
MB-UNP-weir-river,"Weir River",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,weir-river,56.81778,-94.09250,CGN,,,,,"",796,866,22,DEFER,"no grounded population"
MB-UNP-wekusko,"Wekusko",COMMUNITY,"Community",21,Northern Manitoba,,wekusko,54.50333,-99.75111,CGN,,,,,"",542,518,22,DEFER,"no grounded population"
MB-UNP-wetikoweskwattam,"Wetikoweskwattam",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,wetikoweskwattam,54.54167,-96.06278,CGN,,,,,"",522,585,22,DEFER,"no grounded population"
MB-UNP-whiskey-jack-landing,"Whiskey Jack Landing",COMMUNITY,"Community",22,Northern Manitoba,,whiskey-jack-landing,54.43639,-98.00556,CGN,,,,,"",508,527,22,DEFER,"no grounded population"
MB-UNP-wilde,"Wilde",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,wilde,55.72639,-96.81278,CGN,,,,,"",649,687,22,DEFER,"no grounded population"
MB-UNP-willbeach,"Willbeach",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,willbeach,56.22556,-95.02139,CGN,,,,,"",718,781,22,DEFER,"no grounded population"
MB-UNP-wivenhoe,"Wivenhoe",COMMUNITY,"Community",22,Northern Manitoba,,wivenhoe,56.17639,-95.21278,CGN,,,,,"",710,771,22,DEFER,"no grounded population"
MB-UNP-wuskwatim,"Wuskwatim",COMMUNITY,"Unincorporated Community",22,Northern Manitoba,,wuskwatim,55.55250,-98.49278,CGN,,,,,"",636,642,22,DEFER,"no grounded population"
MB-UNP-york-factory,"York Factory",COMMUNITY,"Unincorporated Community",23,Northern Manitoba,,york-factory,57.00167,-92.30583,CGN,,,,,"",852,942,22,DEFER,"no grounded population"
MB-4601079,"Shoal Lake (Part) 40",CSD,"Indian Reserve",01,Eastman,,shoal-lake-part-40,,,,0,0,0,21.35,"StatCan 98-10-0002",,,20,DEFER,"no grounded population"
MB-4607072,"Waywayseecappo Highway 10",CSD,"Indian Reserve",07,Westman,,waywayseecappo-highway-10,,,,0,0,0,0.04,"StatCan 98-10-0002",,,20,DEFER,"no grounded population"
MB-4618093,"Division No. 18, Unorganized, West Part",CSD,"Unorganized",18,Interlake,,division-no-18-unorganized-west-part,,,,0,0,0,15.27,"StatCan 98-10-0002",,,20,DEFER,"no grounded population"
MB-4621036,"Opaskwayak Cree Nation 21D",CSD,"Indian Reserve",21,Northern Manitoba,,opaskwayak-cree-nation-21d,,,,0,0,0,0.73,"StatCan 98-10-0002",,,20,DEFER,"no grounded population"
MB-4622066,"Mooseocoot 4",CSD,"Indian Reserve",22,Northern Manitoba,,mooseocoot-4,,,,0,5,0,0.05,"StatCan 98-10-0002",,,20,DEFER,"no grounded population"
MB-4622050,"Oxford House 24",CSD,"Indian Reserve",22,Northern Manitoba,,oxford-house-24,54.94853,-95.26598,GeoNames,,1955,,49.32,"StatCan 98-10-0002",576,650,20,DEFER,"no grounded population"
MB-4623058,"Churchill 1",CSD,"Indian Reserve",23,Northern Manitoba,,churchill-1,,,,,324,,2.09,"StatCan 98-10-0002",,,20,DEFER,"no grounded population"
MB-4623064,"Pukatawagan 198",CSD,"Railway Point",23,Northern Manitoba,,pukatawagan-198,55.76167,-101.19861,CGN,,1844,,15.51,"StatCan 98-10-0002",707,663,20,DEFER,"no grounded population"
MB-4623071,"Shamattawa 1",CSD,"Indian Reserve",23,Northern Manitoba,,shamattawa-1,,,,,1019,,22.4,"StatCan 98-10-0002",,,20,DEFER,"no grounded population"
