Community_ID,Name,CGN_Generic,County,Region,Latitude,Longitude,Status,Defer_Reason,Data_Sources
NB-C-0001,Aboushagan Road,Locality,Westmorland,Greater Moncton & Southeast,45.98466,-64.352993,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0452,Deep Cove,Urban Community,Charlotte,Fundy & Greater Saint John,44.617712,-66.869656,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0453,Deerville,Dispersed Rural Community,Carleton,Capital & River Valley,46.2953,-67.660552,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0454,Demoiselle Creek,Dispersed Rural Community,Albert,Greater Moncton & Southeast,45.854226,-64.652551,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0455,Dennis,Dispersed Rural Community,Northumberland,Miramichi River Region,46.896171,-66.006832,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0456,Derby Junction,Dispersed Rural Community,Northumberland,Miramichi River Region,46.958692,-65.593201,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0457,Derrys Corner,Locality,Albert,Greater Moncton & Southeast,45.731479,-64.728767,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0458,Desherbiers,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.64813,-65.226048,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0459,Desjardins Road,Dispersed Rural Community,Victoria,Northwest & Madawaska,47,-67.683333,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0460,Després-Village,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.400969,-64.659191,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0461,Deuxième-Sault,Dispersed Rural Community,Madawaska,Northwest & Madawaska,47.459065,-68.232338,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0462,Devereaux,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.826717,-65.737694,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0463,Devine Corner,Dispersed Rural Community,Kings,Fundy & Greater Saint John,45.544362,-65.543138,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0464,Devon,Urban Community,York,Capital & River Valley,45.963776,-66.616959,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0465,Dickie Mountain,Dispersed Rural Community,Kings,Fundy & Greater Saint John,45.636262,-65.73931,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0466,Digby Corner,Dispersed Rural Community,Carleton,Capital & River Valley,46.38089,-67.768671,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0467,Digdeguash,Dispersed Rural Community,Charlotte,Fundy & Greater Saint John,45.181508,-66.961688,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0468,Dipper Harbour East,Dispersed Rural Community,Saint John,Fundy & Greater Saint John,45.10078,-66.422079,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0469,Dipper Harbour West,Dispersed Rural Community,Saint John,Fundy & Greater Saint John,45.091466,-66.428204,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0470,Divide,Dispersed Rural Community,Carleton,Capital & River Valley,46.5487,-67.341999,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0471,Doak Settlement,Dispersed Rural Community,York,Capital & River Valley,45.902206,-66.625346,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0472,Dobsons Corner,Dispersed Rural Community,Westmorland,Greater Moncton & Southeast,46.037905,-65.211602,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0473,Donegal,Locality,Kings,Fundy & Greater Saint John,45.705614,-65.263164,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0474,Donnelly Settlement,Dispersed Rural Community,York,Capital & River Valley,45.84161,-67.027173,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0475,Dorchester Cape,Dispersed Rural Community,Westmorland,Greater Moncton & Southeast,45.866932,-64.533341,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0476,Dorn Ridge,Dispersed Rural Community,York,Capital & River Valley,46.136288,-66.926072,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0477,Dorrington Hill,Dispersed Rural Community,York,Capital & River Valley,45.926756,-67.439874,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0478,Douglas Harbour,Dispersed Rural Community,Queens,Capital & River Valley,45.919489,-66.100067,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0479,Douglasfield,Urban Community,Northumberland,Miramichi River Region,46.995588,-65.490774,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0480,Douglastown,Urban Community,Northumberland,Miramichi River Region,47.028818,-65.493899,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0481,Dover,Urban Community,Westmorland,Greater Moncton & Southeast,45.99829,-64.690026,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0482,Dover Hill,Dispersed Rural Community,Victoria,Northwest & Madawaska,46.625341,-67.749815,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0483,Dow Settlement,Dispersed Rural Community,York,Capital & River Valley,45.950005,-67.478628,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0484,Doyles Brook,Dispersed Rural Community,Northumberland,Miramichi River Region,46.835083,-65.739919,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0485,Doyleville,Dispersed Rural Community,Restigouche,Restigouche & Chaleur Bay,47.903022,-66.100332,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0486,Drisdelle,Dispersed Rural Community,Westmorland,Greater Moncton & Southeast,46.135277,-64.390752,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0487,Drisdelle Settlement,Dispersed Rural Community,Northumberland,Miramichi River Region,47.233995,-65.20364,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0488,Drummond Station,Dispersed Rural Community,Victoria,Northwest & Madawaska,47.047066,-67.671311,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0489,Drury Cove,Dispersed Rural Community,Saint John,Fundy & Greater Saint John,45.331554,-66.032966,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0490,Drurys Cove,Dispersed Rural Community,Kings,Fundy & Greater Saint John,45.684059,-65.55645,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0491,Dubee Settlement,Dispersed Rural Community,Kings,Fundy & Greater Saint John,45.92468,-65.48181,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0492,Duck Cove,Suburban Community,Saint John,Fundy & Greater Saint John,45.246501,-66.09324,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0493,Duffys Corner,Locality,Sunbury,Capital & River Valley,46.182639,-66.025763,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0494,Dufourville,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.280094,-64.75942,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0495,Dugas,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.804635,-65.1128,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0496,Duguayville,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.6,-65.05,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0497,Dundee,Dispersed Rural Community,Restigouche,Restigouche & Chaleur Bay,48.003216,-66.48312,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0498,Dunlop,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.687351,-65.733772,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0499,Dunsinane,Dispersed Rural Community,Kings,Fundy & Greater Saint John,45.833333,-65.35,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-0500,Dupuis Corner,Dispersed Rural Community,Westmorland,Greater Moncton & Southeast,46.216667,-64.316667,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
